Date,Country_Code,Commodity,Price_USD,Price_Lag_1M,Volatility_3M,Hunger_Score
2024-05-01,AFG,Rice (high quality),1.343235294117647,1.3908823529411765,0.03575354573039268,30.8
2024-06-01,AFG,Rice (high quality),1.336764705882353,1.343235294117647,0.029554555344952348,30.8
2024-07-01,AFG,Rice (high quality),1.3338235294117649,1.336764705882353,0.004814913395222296,30.8
2024-08-01,AFG,Rice (high quality),1.3176470588235294,1.3338235294117649,0.01029411764706049,30.8
2024-09-01,AFG,Rice (high quality),1.3323529411764703,1.3176470588235294,0.008945239015146274,30.8
2024-10-01,AFG,Rice (high quality),1.383529411764706,1.3323529411764703,0.034582699303536794,30.8
2024-11-01,AFG,Rice (high quality),1.3541176470588234,1.383529411764706,0.02568328077150694,30.8
2024-12-01,AFG,Rice (high quality),1.3235294117647058,1.3541176470588234,0.03000192227597744,30.8
2024-02-01,AFG,Rice (low quality),0.8911764705882353,0.913235294117647,0.015597943702644376,30.8
2024-03-01,AFG,Rice (low quality),0.8979411764705882,0.8911764705882353,0.011300906864632157,30.8
2024-04-01,AFG,Rice (low quality),0.8773529411764706,0.8979411764705882,0.01049386045583012,30.8
2024-05-01,AFG,Rice (low quality),0.8379411764705883,0.8773529411764706,0.030488146958443152,30.8
2024-06-01,AFG,Rice (low quality),0.833235294117647,0.8379411764705883,0.02422739258208383,30.8
2024-07-01,AFG,Rice (low quality),0.8282352941176471,0.833235294117647,0.004853683840974898,30.8
2024-08-01,AFG,Rice (low quality),0.8344117647058824,0.8282352941176471,0.003279554643858014,30.8
2024-09-01,AFG,Rice (low quality),0.8473529411764705,0.8344117647058824,0.009756256679997443,30.8
2024-10-01,AFG,Rice (low quality),0.8608823529411764,0.8473529411764705,0.013236383397441208,30.8
2024-11-01,AFG,Rice (low quality),0.8467647058823529,0.8608823529411764,0.007986436021339654,30.8
2024-12-01,AFG,Rice (low quality),0.8347058823529412,0.8467647058823529,0.013101722506651174,30.8
2024-02-01,AFG,Salt,0.2273529411764706,0.2358823529411764,0.006031204898355788,30.8
2024-03-01,AFG,Salt,0.2352941176470588,0.2273529411764706,0.004763737495394612,30.8
2024-04-01,AFG,Salt,0.2358823529411764,0.2352941176470588,0.004763737495394612,30.8
2024-05-01,AFG,Salt,0.2388235294117647,0.2358823529411764,0.0018909119139202731,30.8
2024-06-01,AFG,Salt,0.2435294117647058,0.2388235294117647,0.003857316779001224,30.8
2024-07-01,AFG,Salt,0.245,0.2435294117647058,0.0032263691513538854,30.8
2024-08-01,AFG,Salt,0.2535294117647058,0.245,0.005399282279613528,30.8
2024-09-01,AFG,Salt,0.2658823529411764,0.2535294117647058,0.010499354623984498,30.8
2024-10-01,AFG,Salt,0.2820588235294117,0.2658823529411764,0.014307344803989808,30.8
2024-11-01,AFG,Salt,0.2779411764705882,0.2820588235294117,0.008406827016444945,30.8
2024-12-01,AFG,Salt,0.2747058823529412,0.2779411764705882,0.003685283554747393,30.8
2024-02-01,AFG,Sugar,0.9611764705882352,0.965,0.0027036435751250877,30.8
2024-03-01,AFG,Sugar,0.9667647058823527,0.9611764705882352,0.002856627898888875,30.8
2024-04-01,AFG,Sugar,0.9632352941176472,0.9667647058823527,0.0028261833932155377,30.8
2024-05-01,AFG,Sugar,0.9270588235294116,0.9632352941176472,0.021976316286144423,30.8
2024-06-01,AFG,Sugar,0.9070588235294118,0.9270588235294116,0.028473768255397238,30.8
2024-07-01,AFG,Sugar,0.91,0.9070588235294118,0.010798564559227685,30.8
2024-08-01,AFG,Sugar,0.8805882352941177,0.91,0.016198736903783324,30.8
2024-09-01,AFG,Sugar,0.8523529411764706,0.8805882352941177,0.028825530142646764,30.8
2024-10-01,AFG,Sugar,0.8614705882352941,0.8523529411764706,0.014409763766657339,30.8
2024-11-01,AFG,Sugar,0.8091176470588235,0.8614705882352941,0.027967995385070533,30.8
2024-12-01,AFG,Sugar,0.805,0.8091176470588235,0.031482039331361775,30.8
2024-02-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.126470588235295,4.3217647058823525,0.1380937949140784,30.8
2024-03-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.302058823529412,4.126470588235295,0.10751693088420491,30.8
2024-04-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.386176470588235,4.302058823529412,0.132510472698786,30.8
2024-05-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.377941176470588,4.386176470588235,0.046371201738084275,30.8
2024-06-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.477941176470588,4.377941176470588,0.05551063158662629,30.8
2024-07-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.66,4.477941176470588,0.14300500874427896,30.8
2024-08-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.573529411764706,4.66,0.09106745538456074,30.8
2024-09-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.626176470588235,4.573529411764706,0.04357542612985944,30.8
2024-10-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.860294117647059,4.626176470588235,0.15265253683169894,30.8
2024-11-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.823823529411764,4.860294117647059,0.12596662013683,30.8
2024-12-01,AFG,"Wage (non-qualified labour, non-agricultural)",4.616470588235295,4.823823529411764,0.13151378857719873,30.8
2024-02-01,AFG,Wage (qualified labour),8.635000000000002,8.965588235294117,0.23376118295696294,30.8
2024-03-01,AFG,Wage (qualified labour),8.95970588235294,8.635000000000002,0.18918998098278644,30.8
2024-04-01,AFG,Wage (qualified labour),9.080882352941176,8.95970588235294,0.23055321862973455,30.8
2024-05-01,AFG,Wage (qualified labour),8.979117647058825,9.080882352941176,0.06508534012682009,30.8
2024-06-01,AFG,Wage (qualified labour),9.238529411764706,8.979117647058825,0.1307052116959219,30.8
2024-07-01,AFG,Wage (qualified labour),9.469705882352942,9.238529411764706,0.24542950136120317,30.8
2024-08-01,AFG,Wage (qualified labour),9.495882352941177,9.469705882352942,0.1416323318186167,30.8
2024-09-01,AFG,Wage (qualified labour),9.72,9.495882352941177,0.1375748721389923,30.8
2024-10-01,AFG,Wage (qualified labour),10.079999999999998,9.72,0.29468122475219294,30.8
2024-11-01,AFG,Wage (qualified labour),9.845882352941176,10.079999999999998,0.1826916525398108,30.8
2024-12-01,AFG,Wage (qualified labour),9.48735294117647,9.845882352941176,0.29849202895467863,30.8
2024-02-01,AFG,Wheat,0.3784848484848485,0.3896969696969696,0.007928166940576374,30.8
2024-03-01,AFG,Wheat,0.3836363636363636,0.3784848484848485,0.005612199750743023,30.8
2024-04-01,AFG,Wheat,0.3766666666666666,0.3836363636363636,0.003615258619833056,30.8
2024-05-01,AFG,Wheat,0.3545454545454545,0.3766666666666666,0.015188842907962666,30.8
2024-06-01,AFG,Wheat,0.3369696969696969,0.3545454545454545,0.01989181022094099,30.8
2024-07-01,AFG,Wheat,0.3357575757575757,0.3369696969696969,0.010514758529028823,30.8
2024-08-01,AFG,Wheat,0.3342424242424242,0.3357575757575757,0.0013664393190375604,30.8
2024-09-01,AFG,Wheat,0.3493939393939393,0.3342424242424242,0.008344803859524415,30.8
2024-10-01,AFG,Wheat,0.3603030303030303,0.3493939393939393,0.01308772875696609,30.8
2024-11-01,AFG,Wheat,0.349090909090909,0.3603030303030303,0.00638764111263126,30.8
2024-12-01,AFG,Wheat,0.34125,0.349090909090909,0.009576094203583128,30.8
2024-02-01,AFG,Wheat flour (high quality),0.4347058823529411,0.4414705882352941,0.004783369402144338,30.8
2024-03-01,AFG,Wheat flour (high quality),0.4402941176470588,0.4347058823529411,0.0036141781551307663,30.8
2024-04-01,AFG,Wheat flour (high quality),0.4370588235294117,0.4402941176470588,0.002805703533579264,30.8
2024-05-01,AFG,Wheat flour (high quality),0.4205882352941176,0.4370588235294117,0.010567790719542183,30.8
2024-06-01,AFG,Wheat flour (high quality),0.4232352941176471,0.4205882352941176,0.008844745734330651,30.8
2024-07-01,AFG,Wheat flour (high quality),0.4279411764705882,0.4232352941176471,0.0037241999829850177,30.8
2024-08-01,AFG,Wheat flour (high quality),0.4338235294117647,0.4279411764705882,0.005304999709203474,30.8
2024-09-01,AFG,Wheat flour (high quality),0.45,0.4338235294117647,0.011422725684050028,30.8
2024-10-01,AFG,Wheat flour (high quality),0.4570588235294117,0.45,0.011912067292210888,30.8
2024-11-01,AFG,Wheat flour (high quality),0.4447058823529412,0.4570588235294117,0.006197443384030718,30.8
2024-12-01,AFG,Wheat flour (high quality),0.4317647058823529,0.4447058823529412,0.012648198763035303,30.8
2024-02-01,AFG,Wheat flour (low quality),0.3876470588235294,0.3929411764705882,0.0037435064886346342,30.8
2024-03-01,AFG,Wheat flour (low quality),0.3905882352941176,0.3876470588235294,0.002652499854601682,30.8
2024-04-01,AFG,Wheat flour (low quality),0.3820588235294118,0.3905882352941176,0.004332623489016553,30.8
2024-05-01,AFG,Wheat flour (low quality),0.3661764705882352,0.3820588235294118,0.012389069483859361,30.8
2024-06-01,AFG,Wheat flour (low quality),0.3588235294117647,0.3661764705882352,0.011875701885406634,30.8
2024-07-01,AFG,Wheat flour (low quality),0.3661764705882352,0.3588235294117647,0.004245222567570836,30.8
2024-08-01,AFG,Wheat flour (low quality),0.3720588235294118,0.3661764705882352,0.006631249636504298,30.8
2024-09-01,AFG,Wheat flour (low quality),0.3855882352941176,0.3720588235294118,0.009953756977644732,30.8
2024-10-01,AFG,Wheat flour (low quality),0.3967647058823529,0.3855882352941176,0.012371601219095854,30.8
2024-11-01,AFG,Wheat flour (low quality),0.3867647058823529,0.3967647058823529,0.0061413567699471466,30.8
2024-12-01,AFG,Wheat flour (low quality),0.3785294117647059,0.3867647058823529,0.00913186746838809,30.8
2024-02-01,ARM,Apples (red),1.0909090909090908,1.1409090909090909,0.03535533905932733,5.1
2024-03-01,ARM,Apples (red),1.1045454545454545,1.0909090909090908,0.025846548650351443,5.1
2024-04-01,ARM,Apples (red),1.12,1.1045454545454545,0.01455492116184581,5.1
2024-05-01,ARM,Apples (red),1.250909090909091,1.12,0.08041387432883089,5.1
2024-06-01,ARM,Apples (red),1.5190909090909093,1.250909090909091,0.20344214222761173,5.1
2024-07-01,ARM,Apples (red),1.6645454545454543,1.5190909090909093,0.20983070704697782,5.1
2024-08-01,ARM,Apples (red),1.3463636363636364,1.6645454545454543,0.15928559516304727,5.1
2024-09-01,ARM,Apples (red),1.1090909090909091,1.3463636363636364,0.2787076630315477,5.1
2024-10-01,ARM,Apples (red),1.0872727272727274,1.1090909090909091,0.14370251641199758,5.1
2024-11-01,ARM,Apples (red),1.1290909090909091,1.0872727272727274,0.020915677486952576,5.1
2024-12-01,ARM,Apples (red),1.2827272727272727,1.1290909090909091,0.10292017286941865,5.1
2024-02-01,ARM,Beans,4.077142857142857,4.038571428571428,0.027274118702909782,5.1
2024-03-01,ARM,Beans,4.097142857142857,4.077142857142857,0.029772379109220044,5.1
2024-04-01,ARM,Beans,4.127142857142857,4.097142857142857,0.02516611478423536,5.1
2024-05-01,ARM,Beans,4.2,4.127142857142857,0.052895738804495794,5.1
2024-06-01,ARM,Beans,4.222857142857143,4.2,0.04998639270623861,5.1
2024-07-01,ARM,Beans,4.021111111111111,4.222857142857143,0.11047257945810522,5.1
2024-08-01,ARM,Beans,4.0675,4.021111111111111,0.10566395804179692,5.1
2024-09-01,ARM,Beans,4.11125,4.0675,0.04507588195193653,5.1
2024-10-01,ARM,Beans,4.174285714285714,4.11125,0.05368232569325547,5.1
2024-11-01,ARM,Beans,4.231428571428571,4.174285714285714,0.0601133601741624,5.1
2024-12-01,ARM,Beans,4.574285714285714,4.231428571428571,0.2163393655542961,5.1
2024-02-01,ARM,Beetroots,0.6827272727272727,0.6763636363636363,0.004499770425732683,5.1
2024-03-01,ARM,Beetroots,0.6972727272727273,0.6827272727272727,0.010718023747774233,5.1
2024-04-01,ARM,Beetroots,0.7427272727272727,0.6972727272727273,0.03129879111194027,5.1
2024-05-01,ARM,Beetroots,0.9045454545454544,0.7427272727272727,0.10894434599104244,5.1
2024-06-01,ARM,Beetroots,0.9190909090909092,0.9045454545454544,0.0978952045525222,5.1
2024-07-01,ARM,Beetroots,0.7527272727272727,0.9190909090909092,0.09213865464852829,5.1
2024-08-01,ARM,Beetroots,0.8490909090909091,0.7527272727272727,0.08352924629269615,5.1
2024-09-01,ARM,Beetroots,0.8418181818181818,0.8490909090909091,0.05365947113954064,5.1
2024-10-01,ARM,Beetroots,0.7936363636363637,0.8418181818181818,0.03013742628045568,5.1
2024-11-01,ARM,Beetroots,0.7627272727272728,0.7936363636363637,0.03985856538010076,5.1
2024-12-01,ARM,Beetroots,0.8054545454545454,0.7627272727272728,0.02206302018093002,5.1
2024-02-01,ARM,Bread (first grade flour),1.5954545454545457,1.588181818181818,0.005142594772266147,5.1
2024-03-01,ARM,Bread (first grade flour),1.6072727272727272,1.5954545454545457,0.009635220057930145,5.1
2024-04-01,ARM,Bread (first grade flour),1.62,1.6072727272727272,0.012275532788199347,5.1
2024-05-01,ARM,Bread (first grade flour),1.6572727272727272,1.62,0.02598473805082984,5.1
2024-06-01,ARM,Bread (first grade flour),1.651818181818182,1.6572727272727272,0.02013042870332399,5.1
2024-07-01,ARM,Bread (first grade flour),1.6463636363636365,1.651818181818182,0.005454545454545276,5.1
2024-08-01,ARM,Bread (first grade flour),1.679090909090909,1.6463636363636365,0.017533910474532465,5.1
2024-09-01,ARM,Bread (first grade flour),1.6990909090909092,1.679090909090909,0.026618413643633664,5.1
2024-10-01,ARM,Bread (first grade flour),1.7018181818181817,1.6990909090909092,0.012409451654208377,5.1
2024-11-01,ARM,Bread (first grade flour),1.6981818181818182,1.7018181818181817,0.0018924236358807836,5.1
2024-12-01,ARM,Bread (first grade flour),1.8163636363636364,1.6981818181818182,0.06720717526956133,5.1
2024-02-01,ARM,Bread (high grade flour),1.260909090909091,1.2727272727272727,0.008356716504931862,5.1
2024-03-01,ARM,Bread (high grade flour),1.27,1.260909090909091,0.0061880538959581885,5.1
2024-04-01,ARM,Bread (high grade flour),1.2763636363636364,1.27,0.007767276132106837,5.1
2024-05-01,ARM,Bread (high grade flour),1.3027272727272727,1.2763636363636364,0.017352288851176394,5.1
2024-06-01,ARM,Bread (high grade flour),1.3,1.3027272727272727,0.014498028744128326,5.1
2024-07-01,ARM,Bread (high grade flour),1.2972727272727271,1.3,0.002727272727274177,5.1
2024-08-01,ARM,Bread (high grade flour),1.288181818181818,1.2972727272727271,0.0061880538959586985,5.1
2024-09-01,ARM,Bread (high grade flour),1.3036363636363637,1.288181818181818,0.007767276132107287,5.1
2024-10-01,ARM,Bread (high grade flour),1.32,1.3036363636363637,0.015911255264030782,5.1
2024-11-01,ARM,Bread (high grade flour),1.3218181818181818,1.32,0.010013764631430111,5.1
2024-12-01,ARM,Bread (high grade flour),1.4090909090909092,1.3218181818181818,0.050919912269806425,5.1
2024-02-01,ARM,Buckwheat,1.771818181818182,1.8190909090909089,0.03342686601972745,5.1
2024-03-01,ARM,Buckwheat,1.7554545454545454,1.771818181818182,0.033045590012643705,5.1
2024-04-01,ARM,Buckwheat,1.741818181818182,1.7554545454545454,0.01502064694714379,5.1
2024-05-01,ARM,Buckwheat,1.6981818181818182,1.741818181818182,0.02991724122164401,5.1
2024-06-01,ARM,Buckwheat,1.6590909090909092,1.6981818181818182,0.041384443651069025,5.1
2024-07-01,ARM,Buckwheat,1.6109090909090908,1.6590909090909092,0.043715206550426926,5.1
2024-08-01,ARM,Buckwheat,1.5909090909090908,1.6109090909090908,0.035048176210001045,5.1
2024-09-01,ARM,Buckwheat,1.5718181818181818,1.5909090909090908,0.019547216270141932,5.1
2024-10-01,ARM,Buckwheat,1.5127272727272727,1.5718181818181818,0.04076067353328278,5.1
2024-11-01,ARM,Buckwheat,1.4936363636363637,1.5127272727272727,0.040760673533282256,5.1
2024-12-01,ARM,Buckwheat,1.6036363636363635,1.4936363636363637,0.05877772483380837,5.1
2024-02-01,ARM,Butter,12.36909090909091,12.486363636363636,0.08292434070278597,5.1
2024-03-01,ARM,Butter,12.259090909090908,12.36909090909091,0.11365575592109102,5.1
2024-04-01,ARM,Butter,12.184545454545455,12.259090909090908,0.09283861408090162,5.1
2024-05-01,ARM,Butter,12.515454545454547,12.184545454545455,0.1735800321125959,5.1
2024-06-01,ARM,Butter,12.43909090909091,12.515454545454547,0.17326550908683203,5.1
2024-07-01,ARM,Butter,12.639090909090909,12.43909090909091,0.10092683436687087,5.1
2024-08-01,ARM,Butter,12.837272727272728,12.639090909090909,0.19909160093971678,5.1
2024-09-01,ARM,Butter,13.063636363636364,12.837272727272728,0.21242856520912068,5.1
2024-10-01,ARM,Butter,13.101818181818182,13.063636363636364,0.14299338249729265,5.1
2024-11-01,ARM,Butter,13.252727272727272,13.101818181818182,0.09998898010906426,5.1
2024-12-01,ARM,Butter,14.787272727272727,13.252727272727272,0.9325914012916287,5.1
2024-02-01,ARM,Cabbage,0.6072727272727273,0.5954545454545455,0.008356716504931978,5.1
2024-03-01,ARM,Cabbage,0.5781818181818182,0.6072727272727273,0.014630433581300945,5.1
2024-04-01,ARM,Cabbage,0.7381818181818182,0.5781818181818182,0.08522858584847,5.1
2024-05-01,ARM,Cabbage,0.5672727272727273,0.7381818181818182,0.09568082846965276,5.1
2024-06-01,ARM,Cabbage,0.3809090909090908,0.5672727272727273,0.1786920647216613,5.1
2024-07-01,ARM,Cabbage,0.3654545454545454,0.3809090909090908,0.11232454944362581,5.1
2024-08-01,ARM,Cabbage,0.4427272727272727,0.3654545454545454,0.04088888389827144,5.1
2024-09-01,ARM,Cabbage,0.6072727272727273,0.4427272727272727,0.12350594725868264,5.1
2024-10-01,ARM,Cabbage,0.6127272727272728,0.6072727272727273,0.09661345547911192,5.1
2024-11-01,ARM,Cabbage,0.3854545454545455,0.6127272727272728,0.1296700623462121,5.1
2024-12-01,ARM,Cabbage,0.4272727272727273,0.3854545454545455,0.1209648994008277,5.1
2024-02-01,ARM,Carrots,0.7872727272727272,0.8190909090909091,0.02249885212866294,5.1
2024-03-01,ARM,Carrots,0.7763636363636363,0.7872727272727272,0.02219994291805143,5.1
2024-04-01,ARM,Carrots,0.7836363636363636,0.7763636363636363,0.005554637206007239,5.1
2024-05-01,ARM,Carrots,0.9227272727272728,0.7836363636363636,0.0824838242761431,5.1
2024-06-01,ARM,Carrots,0.9063636363636364,0.9227272727272728,0.0760219628987257,5.1
2024-07-01,ARM,Carrots,0.740909090909091,0.9063636363636364,0.10058232651770146,5.1
2024-08-01,ARM,Carrots,0.9290909090909092,0.740909090909091,0.10271654543078332,5.1
2024-09-01,ARM,Carrots,0.9163636363636364,0.9290909090909092,0.10516548680211148,5.1
2024-10-01,ARM,Carrots,0.8745454545454546,0.9163636363636364,0.02853638149574244,5.1
2024-11-01,ARM,Carrots,0.82,0.8745454545454546,0.048321695188552026,5.1
2024-12-01,ARM,Carrots,0.8554545454545455,0.82,0.027678795177524286,5.1
2024-02-01,ARM,Cheese (dry),6.582727272727272,6.565454545454545,0.012213662584130529,5.1
2024-03-01,ARM,Cheese (dry),6.538181818181818,6.582727272727272,0.022459022986288244,5.1
2024-04-01,ARM,Cheese (dry),6.506363636363636,6.538181818181818,0.038358178557629234,5.1
2024-05-01,ARM,Cheese (dry),6.614545454545455,6.506363636363636,0.055598422396708855,5.1
2024-06-01,ARM,Cheese (dry),6.530909090909091,6.614545454545455,0.056716879389768944,5.1
2024-07-01,ARM,Cheese (dry),6.486363636363635,6.530909090909091,0.06507677178452734,5.1
2024-08-01,ARM,Cheese (dry),6.445454545454546,6.486363636363635,0.04274016568855801,5.1
2024-09-01,ARM,Cheese (dry),6.476363636363636,6.445454545454546,0.021326531284741667,5.1
2024-10-01,ARM,Cheese (dry),6.5190909090909095,6.476363636363636,0.03697590608563863,5.1
2024-11-01,ARM,Cheese (dry),6.482727272727273,6.5190909090909095,0.023052222423828903,5.1
2024-12-01,ARM,Cheese (dry),6.91,6.482727272727273,0.2368875312871884,5.1
2024-02-01,ARM,Cucumbers (greenhouse),2.0681818181818183,2.187272727272727,0.08420998939585235,5.1
2024-03-01,ARM,Cucumbers (greenhouse),2.182727272727273,2.0681818181818183,0.0674832904529567,5.1
2024-04-01,ARM,Cucumbers (greenhouse),2.096363636363636,2.182727272727273,0.05968466262925579,5.1
2024-05-01,ARM,Cucumbers (greenhouse),1.6,2.096363636363636,0.31448545582963744,5.1
2024-06-01,ARM,Cucumbers (greenhouse),0.8518181818181819,1.6,0.6265043603189231,5.1
2024-07-01,ARM,Cucumbers (greenhouse),0.8781818181818182,0.8518181818181819,0.42455713435364556,5.1
2024-08-01,ARM,Cucumbers (greenhouse),0.9472727272727272,0.8781818181818182,0.04929530959645619,5.1
2024-09-01,ARM,Cucumbers (greenhouse),0.8563636363636363,0.9472727272727272,0.047458841092016216,5.1
2024-10-01,ARM,Cucumbers (greenhouse),0.8763636363636365,0.8563636363636363,0.047771263997438335,5.1
2024-11-01,ARM,Cucumbers (greenhouse),1.8881818181818184,0.8763636363636365,0.5900317496243226,5.1
2024-12-01,ARM,Cucumbers (greenhouse),2.362727272727273,1.8881818181818184,0.7591932429660382,5.1
2024-02-01,ARM,Eggs,0.1736363636363636,0.1818181818181818,0.005785419118799033,5.1
2024-03-01,ARM,Eggs,0.1609090909090909,0.1736363636363636,0.01053656887922042,5.1
2024-04-01,ARM,Eggs,0.1554545454545454,0.1609090909090909,0.009330184435357965,5.1
2024-05-01,ARM,Eggs,0.1618181818181818,0.1554545454545454,0.0034417626338183686,5.1
2024-06-01,ARM,Eggs,0.1672727272727272,0.1618181818181818,0.005914915544225189,5.1
2024-07-01,ARM,Eggs,0.17,0.1672727272727272,0.004165977904505328,5.1
2024-08-01,ARM,Eggs,0.1690909090909091,0.17,0.0013886593015018955,5.1
2024-09-01,ARM,Eggs,0.17,0.1690909090909091,0.0005248638810817206,5.1
2024-10-01,ARM,Eggs,0.1727272727272727,0.17,0.0018924236358783537,5.1
2024-11-01,ARM,Eggs,0.1709090909090909,0.1727272727272727,0.0013886593015018545,5.1
2024-12-01,ARM,Eggs,0.1818181818181818,0.1709090909090909,0.005844636824844259,5.1
2024-02-01,ARM,Fish (fresh),6.726363636363636,6.740909090909091,0.010285189544532294,5.1
